user_id,group_ID,wallclock_limit_sec,num_cores,tasks_requested,wallclock_runtime_sec,predicted_time,time,job_id
1,1,20700.0,1,1,14307.0,14243.29639476642,2016-02-05 10:33:06-07:00,60
1,1,20700.0,1,1,14165.0,14243.29639476642,2016-02-05 10:33:11-07:00,61
1,1,20700.0,1,1,14306.0,14243.29639476642,2016-02-05 10:33:39-07:00,62
1,1,20700.0,1,1,14334.0,14243.29639476642,2016-02-05 10:34:42-07:00,63
1,1,20700.0,1,1,14287.0,14243.29639476642,2016-02-05 10:34:43-07:00,64
1,1,20700.0,1,1,14279.0,14243.29639476642,2016-02-05 10:35:14-07:00,65
1,1,20700.0,1,1,14229.0,14243.29639476642,2016-02-05 10:35:18-07:00,66
1,1,20700.0,1,1,14271.0,14243.29639476642,2016-02-05 10:35:46-07:00,67
1,1,20700.0,1,1,14224.0,14243.29639476642,2016-02-05 10:35:46-07:00,68
1,1,20700.0,1,1,14290.0,14243.29639476642,2016-02-05 10:36:17-07:00,69
1,1,20700.0,1,1,14290.0,14243.29639476642,2016-02-05 10:36:18-07:00,70
1,1,20700.0,1,1,14356.0,14243.29639476642,2016-02-05 10:36:21-07:00,71
1,1,20700.0,1,1,14229.0,14243.29639476642,2016-02-05 10:36:52-07:00,72
1,1,20700.0,1,1,14296.0,14243.29639476642,2016-02-05 10:37:21-07:00,73
1,1,20700.0,1,1,14406.0,14243.29639476642,2016-02-05 10:37:25-07:00,74
1,1,20700.0,1,1,14357.0,14243.29639476642,2016-02-05 10:37:53-07:00,75
1,1,20700.0,1,1,14344.0,14243.29639476642,2016-02-05 10:38:28-07:00,76
1,1,20700.0,1,1,14446.0,14243.29639476642,2016-02-05 10:39:01-07:00,77
1,1,20700.0,1,1,14239.0,14243.29639476642,2016-02-05 10:39:27-07:00,78
1,1,20700.0,1,1,14282.0,14243.29639476642,2016-02-05 10:39:29-07:00,79
1,1,20700.0,1,1,14250.0,14243.29639476642,2016-02-05 10:40:01-07:00,80
1,1,20700.0,1,1,14476.0,14243.29639476642,2016-02-05 10:40:02-07:00,81
1,1,20700.0,1,1,14358.0,14243.29639476642,2016-02-05 10:40:04-07:00,82
1,1,20700.0,1,1,14346.0,14243.29639476642,2016-02-05 10:41:05-07:00,83
1,1,20700.0,1,1,14161.0,14243.29639476642,2016-02-05 10:41:08-07:00,84
1,1,20700.0,1,1,14364.0,14243.29639476642,2016-02-05 10:41:09-07:00,85
1,1,20700.0,1,1,14381.0,14243.29639476642,2016-02-05 10:41:37-07:00,86
1,1,20700.0,1,1,14310.0,14243.29639476642,2016-02-05 10:41:40-07:00,87
1,1,20700.0,1,1,14330.0,14243.29639476642,2016-02-05 10:41:43-07:00,88
1,1,20700.0,1,1,14308.0,14243.29639476642,2016-02-05 10:43:13-07:00,89
1,1,20700.0,1,1,14367.0,14243.29639476642,2016-02-05 10:43:43-07:00,90
1,1,20700.0,1,1,14476.0,14243.29639476642,2016-02-05 10:44:17-07:00,91
1,1,20700.0,1,1,14370.0,14243.29639476642,2016-02-05 10:44:48-07:00,92
1,1,20700.0,1,1,14300.0,14243.29639476642,2016-02-05 10:44:51-07:00,93
1,1,20700.0,1,1,14388.0,14243.29639476642,2016-02-05 10:44:52-07:00,94
1,1,20700.0,1,1,14465.0,14243.29639476642,2016-02-05 10:45:19-07:00,95
1,1,20700.0,1,1,14463.0,14243.29639476642,2016-02-05 10:45:21-07:00,96
1,1,20700.0,1,1,14401.0,14243.29639476642,2016-02-05 10:45:54-07:00,97
1,1,20700.0,1,1,14305.0,14243.29639476642,2016-02-05 10:45:54-07:00,98
1,1,20700.0,1,1,14445.0,14243.29639476642,2016-02-05 10:46:25-07:00,99
1,1,20700.0,1,1,14314.0,14243.29639476642,2016-02-05 10:47:00-07:00,100
1,1,20700.0,1,1,14362.0,14243.29639476642,2016-02-05 10:47:26-07:00,101
1,1,20700.0,1,1,14337.0,14243.29639476642,2016-02-05 10:47:27-07:00,102
1,1,20700.0,1,1,14360.0,14243.29639476642,2016-02-05 10:47:29-07:00,103
1,1,20700.0,1,1,14380.0,14243.29639476642,2016-02-05 10:47:57-07:00,104
1,1,20700.0,1,1,14328.0,14243.29639476642,2016-02-05 10:48:00-07:00,105
1,1,20700.0,1,1,14463.0,14243.29639476642,2016-02-05 10:48:28-07:00,106
1,1,20700.0,1,1,14297.0,14243.29639476642,2016-02-05 10:48:32-07:00,107
1,1,20700.0,1,1,14295.0,14243.29639476642,2016-02-05 10:48:33-07:00,108
1,1,20700.0,1,1,14467.0,14243.29639476642,2016-02-05 10:49:30-07:00,109
1,1,20700.0,1,1,14310.0,14243.29639476642,2016-02-05 10:49:32-07:00,110
1,1,20700.0,1,1,14329.0,14243.29639476642,2016-02-05 10:49:36-07:00,111
1,1,20700.0,1,1,14347.0,14243.29639476642,2016-02-05 10:50:01-07:00,112
1,1,20700.0,1,1,14302.0,14243.29639476642,2016-02-05 10:50:03-07:00,113
1,1,20700.0,1,1,14277.0,14243.29639476642,2016-02-05 10:50:05-07:00,114
1,1,20700.0,1,1,14342.0,14243.29639476642,2016-02-05 10:50:06-07:00,115
1,1,20700.0,1,1,14295.0,14243.29639476642,2016-02-05 10:50:32-07:00,116
1,1,20700.0,1,1,14311.0,14243.29639476642,2016-02-05 10:50:37-07:00,117
1,1,20700.0,1,1,14305.0,14243.29639476642,2016-02-05 10:51:06-07:00,118
1,1,20700.0,1,1,14327.0,14243.29639476642,2016-02-05 10:51:07-07:00,119
1,1,20700.0,1,1,14451.0,14243.29639476642,2016-02-05 10:51:36-07:00,120
1,1,20700.0,1,1,14476.0,14243.29639476642,2016-02-05 10:51:36-07:00,121
1,1,20700.0,1,1,14296.0,14243.29639476642,2016-02-05 10:51:37-07:00,122
1,1,20700.0,1,1,14332.0,14243.29639476642,2016-02-05 10:52:07-07:00,123
1,1,20700.0,1,1,14372.0,14243.29639476642,2016-02-05 10:52:10-07:00,124
1,1,20700.0,1,1,14292.0,14243.29639476642,2016-02-05 10:53:09-07:00,125
1,1,20700.0,1,1,14381.0,14243.29639476642,2016-02-05 10:53:11-07:00,126
1,1,20700.0,1,1,14380.0,14243.29639476642,2016-02-05 10:53:12-07:00,127
1,1,20700.0,1,1,14380.0,14243.29639476642,2016-02-05 10:53:13-07:00,128
1,1,20700.0,1,1,14375.0,14243.29639476642,2016-02-05 10:54:22-07:00,129
1,1,20700.0,1,1,14240.0,14243.29639476642,2016-02-05 10:54:22-07:00,130
1,1,20700.0,1,1,14429.0,14243.29639476642,2016-02-05 10:54:53-07:00,131
1,1,20700.0,1,1,14377.0,14243.29639476642,2016-02-05 10:55:24-07:00,132
1,1,20700.0,1,1,14332.0,14243.29639476642,2016-02-05 10:55:25-07:00,133
1,1,20700.0,1,1,14460.0,14243.29639476642,2016-02-05 10:55:28-07:00,134
1,1,20700.0,1,1,14386.0,14243.29639476642,2016-02-05 10:55:58-07:00,135
1,1,20700.0,1,1,14428.0,14243.29639476642,2016-02-05 10:55:59-07:00,136
1,1,20700.0,1,1,14441.0,14243.29639476642,2016-02-05 10:56:30-07:00,137
1,1,20700.0,1,1,14344.0,14243.29639476642,2016-02-05 10:57:02-07:00,138
1,1,20700.0,1,1,14378.0,14243.29639476642,2016-02-05 10:57:33-07:00,139
1,1,20700.0,1,1,14355.0,14243.29639476642,2016-02-05 10:57:34-07:00,140
1,1,20700.0,1,1,14397.0,14243.29639476642,2016-02-05 10:57:35-07:00,141
1,1,20700.0,1,1,14420.0,14243.29639476642,2016-02-05 10:57:37-07:00,142
1,1,20700.0,1,1,14364.0,14243.29639476642,2016-02-05 10:58:08-07:00,143
1,1,20700.0,1,1,14451.0,14243.29639476642,2016-02-05 10:58:11-07:00,144
1,1,20700.0,1,1,14349.0,14243.29639476642,2016-02-05 10:59:10-07:00,145
1,1,20700.0,1,1,14370.0,14243.29639476642,2016-02-05 10:59:11-07:00,146
1,1,20700.0,1,1,14390.0,14243.29639476642,2016-02-05 10:59:12-07:00,147
1,1,20700.0,1,1,14380.0,14243.29639476642,2016-02-05 10:59:44-07:00,148
1,1,20700.0,1,1,14350.0,14243.29639476642,2016-02-05 11:00:14-07:00,149
1,1,20700.0,1,1,14354.0,14243.29639476642,2016-02-05 11:02:02-07:00,150
1,1,20700.0,1,1,14445.0,14243.29639476642,2016-02-05 11:03:21-07:00,151
1,1,20700.0,1,1,14444.0,14243.29639476642,2016-02-05 11:03:22-07:00,152
1,1,20700.0,1,1,14373.0,14243.29639476642,2016-02-05 11:03:50-07:00,153
1,1,20700.0,1,1,14476.0,14243.29639476642,2016-02-05 11:03:54-07:00,154
1,1,20700.0,1,1,14321.0,14243.29639476642,2016-02-05 11:04:22-07:00,155
1,1,20700.0,1,1,14342.0,14243.29639476642,2016-02-05 11:04:22-07:00,156
1,1,20700.0,1,1,14382.0,14243.29639476642,2016-02-05 11:04:24-07:00,157
1,1,20700.0,1,1,14268.0,14243.29639476642,2016-02-05 11:04:53-07:00,158
1,1,20700.0,1,1,14391.0,14243.29639476642,2016-02-05 11:04:57-07:00,159
1,1,20700.0,1,1,14343.0,14243.29639476642,2016-02-05 11:06:06-07:00,160
1,1,20700.0,1,1,14335.0,14243.29639476642,2016-02-05 11:06:39-07:00,161
1,1,20700.0,1,1,14389.0,14243.29639476642,2016-02-05 11:07:08-07:00,162
1,1,20700.0,1,1,14406.0,14243.29639476642,2016-02-05 11:07:12-07:00,163
1,1,20700.0,1,1,14336.0,14243.29639476642,2016-02-05 11:07:40-07:00,164
1,1,20700.0,1,1,14354.0,14243.29639476642,2016-02-05 11:07:43-07:00,165
1,1,20700.0,1,1,14374.0,14243.29639476642,2016-02-05 11:07:44-07:00,166
1,1,20700.0,1,1,14336.0,14243.29639476642,2016-02-05 11:08:43-07:00,167
1,1,20700.0,1,1,14314.0,14243.29639476642,2016-02-05 11:08:45-07:00,168
1,1,20700.0,1,1,14310.0,14243.29639476642,2016-02-05 11:08:48-07:00,169
1,1,20700.0,1,1,14363.0,14243.29639476642,2016-02-05 11:09:20-07:00,170
1,1,20700.0,1,1,14349.0,14243.29639476642,2016-02-05 11:09:56-07:00,171
1,1,20700.0,1,1,14528.0,14243.29639476642,2016-02-05 11:10:26-07:00,172
1,1,20700.0,1,1,14282.0,14243.29639476642,2016-02-05 11:11:02-07:00,173
1,1,20700.0,1,1,14271.0,14243.29639476642,2016-02-05 11:11:34-07:00,174
1,1,20700.0,1,1,14335.0,14243.29639476642,2016-02-05 11:11:35-07:00,175
1,1,20700.0,1,1,14310.0,14243.29639476642,2016-02-05 11:11:38-07:00,176
1,1,20700.0,1,1,14300.0,14243.29639476642,2016-02-05 11:12:10-07:00,177
1,1,20700.0,1,1,14351.0,14243.29639476642,2016-02-05 11:12:43-07:00,178
1,1,20700.0,1,1,14328.0,14243.29639476642,2016-02-05 11:12:45-07:00,179
1,1,20700.0,1,1,14326.0,14243.29639476642,2016-02-05 11:12:47-07:00,180
1,1,20700.0,1,1,14414.0,14243.29639476642,2016-02-05 11:13:24-07:00,181
1,1,20700.0,1,1,14400.0,14243.29639476642,2016-02-05 11:14:00-07:00,182
1,1,20700.0,1,1,14364.0,14243.29639476642,2016-02-05 11:14:35-07:00,183
1,1,20700.0,1,1,14337.0,14243.29639476642,2016-02-05 11:15:02-07:00,184
1,1,20700.0,1,1,14355.0,14243.29639476642,2016-02-05 11:15:06-07:00,185
1,1,20700.0,1,1,14343.0,14243.29639476642,2016-02-05 11:15:39-07:00,186
1,1,20700.0,1,1,14383.0,14243.29639476642,2016-02-05 11:17:48-07:00,187
1,1,20700.0,1,1,14297.0,14243.29639476642,2016-02-05 11:17:51-07:00,188
1,1,20700.0,1,1,14388.0,14243.29639476642,2016-02-05 11:18:23-07:00,189
1,1,20700.0,1,1,14346.0,14243.29639476642,2016-02-05 11:18:25-07:00,190
1,1,20700.0,1,1,14377.0,14243.29639476642,2016-02-05 11:18:54-07:00,191
1,1,20700.0,1,1,14362.0,14243.29639476642,2016-02-05 11:19:31-07:00,192
1,1,20700.0,1,1,14331.0,14243.29639476642,2016-02-05 11:20:03-07:00,193
1,1,20700.0,1,1,14392.0,14243.29639476642,2016-02-05 11:20:03-07:00,194
1,1,20700.0,1,1,14390.0,14243.29639476642,2016-02-05 11:20:05-07:00,195
1,1,20700.0,1,1,14397.0,14243.29639476642,2016-02-05 11:21:47-07:00,196
1,1,20700.0,1,1,14395.0,14243.29639476642,2016-02-05 11:21:48-07:00,197
1,1,20700.0,1,1,14347.0,14243.29639476642,2016-02-05 11:22:16-07:00,198
1,1,20700.0,1,1,14416.0,14243.29639476642,2016-02-05 11:22:52-07:00,199
1,1,20700.0,1,1,14309.0,14243.29639476642,2016-02-05 11:22:53-07:00,200
1,1,20700.0,1,1,14433.0,14243.29639476642,2016-02-05 11:22:54-07:00,201
1,1,20700.0,1,1,14450.0,14243.29639476642,2016-02-05 11:23:56-07:00,202
1,1,20700.0,1,1,14409.0,14243.29639476642,2016-02-05 11:23:58-07:00,203
1,1,20700.0,1,1,14448.0,14243.29639476642,2016-02-05 11:23:59-07:00,204
1,1,20700.0,1,1,14302.0,14243.29639476642,2016-02-05 11:25:05-07:00,205
1,1,20700.0,1,1,14402.0,14243.29639476642,2016-02-05 11:25:06-07:00,206
1,1,20700.0,1,1,14318.0,14243.29639476642,2016-02-05 11:25:09-07:00,207
1,1,20700.0,1,1,14294.0,14243.29639476642,2016-02-05 11:26:13-07:00,208
1,1,20700.0,1,1,14405.0,14243.29639476642,2016-02-05 11:26:48-07:00,209
1,1,20700.0,1,1,14363.0,14243.29639476642,2016-02-05 11:27:51-07:00,210
1,1,20700.0,1,1,14393.0,14243.29639476642,2016-02-05 11:28:24-07:00,211
1,1,20700.0,1,1,14350.0,14243.29639476642,2016-02-05 11:28:25-07:00,212
1,1,20700.0,1,1,14360.0,14243.29639476642,2016-02-05 11:28:57-07:00,213
1,1,20700.0,1,1,14393.0,14243.29639476642,2016-02-05 11:29:25-07:00,214
1,1,20700.0,1,1,14429.0,14243.29639476642,2016-02-05 11:29:29-07:00,215
1,1,20700.0,1,1,14408.0,14243.29639476642,2016-02-05 11:29:30-07:00,216
1,1,20700.0,1,1,14422.0,14243.29639476642,2016-02-05 11:29:57-07:00,217
1,1,20700.0,1,1,14502.0,14243.29639476642,2016-02-05 11:30:00-07:00,218
1,1,20700.0,1,1,14359.0,14243.29639476642,2016-02-05 11:30:00-07:00,219
1,1,20700.0,1,1,14438.0,14243.29639476642,2016-02-05 11:30:01-07:00,220
1,1,20700.0,1,1,14330.0,14243.29639476642,2016-02-05 11:30:28-07:00,221
1,1,20700.0,1,1,14347.0,14243.29639476642,2016-02-05 11:30:31-07:00,222
1,1,20700.0,1,1,14346.0,14243.29639476642,2016-02-05 11:30:33-07:00,223
1,1,20700.0,1,1,14296.0,14243.29639476642,2016-02-05 11:31:02-07:00,224
1,1,20700.0,1,1,14444.0,14243.29639476642,2016-02-05 11:31:38-07:00,225
1,1,20700.0,1,1,14453.0,14243.29639476642,2016-02-05 11:32:09-07:00,226
1,1,20700.0,1,1,14390.0,14243.29639476642,2016-02-05 11:32:12-07:00,227
1,1,20700.0,1,1,14278.0,14243.29639476642,2016-02-05 11:32:41-07:00,228
1,1,20700.0,1,1,14354.0,14243.29639476642,2016-02-05 11:32:48-07:00,229
1,1,20700.0,1,1,14482.0,14243.29639476642,2016-02-05 11:33:18-07:00,230
1,1,20700.0,1,1,14374.0,14243.29639476642,2016-02-05 11:33:47-07:00,231
1,1,20700.0,1,1,14370.0,14243.29639476642,2016-02-05 11:33:51-07:00,232
1,1,20700.0,1,1,14378.0,14243.29639476642,2016-02-05 11:34:23-07:00,233
1,1,20700.0,1,1,14360.0,14243.29639476642,2016-02-05 11:35:00-07:00,234
1,1,20700.0,1,1,14331.0,14243.29639476642,2016-02-05 11:35:29-07:00,235
1,1,20700.0,1,1,14374.0,14243.29639476642,2016-02-05 11:36:06-07:00,236
1,1,20700.0,1,1,14314.0,14243.29639476642,2016-02-05 11:36:08-07:00,237
1,1,20700.0,1,1,14343.0,14243.29639476642,2016-02-05 11:36:37-07:00,238
1,1,20700.0,1,1,14359.0,14243.29639476642,2016-02-05 11:36:41-07:00,239
1,1,20700.0,1,1,14392.0,14243.29639476642,2016-02-05 11:37:09-07:00,240
1,1,20700.0,1,1,14421.0,14243.29639476642,2016-02-05 11:37:41-07:00,241
1,1,20700.0,1,1,14359.0,14243.29639476642,2016-02-05 11:37:42-07:00,242
1,1,20700.0,1,1,14398.0,14243.29639476642,2016-02-05 11:37:44-07:00,243
1,1,20700.0,1,1,14333.0,14243.29639476642,2016-02-05 11:38:49-07:00,244
1,1,20700.0,1,1,14352.0,14243.29639476642,2016-02-05 11:38:50-07:00,245
1,1,20700.0,1,1,14375.0,14243.29639476642,2016-02-05 11:39:26-07:00,246
1,1,20700.0,1,1,14449.0,14243.29639476642,2016-02-05 11:39:53-07:00,247
1,1,20700.0,1,1,14288.0,14243.29639476642,2016-02-05 11:39:55-07:00,248
1,1,20700.0,1,1,14346.0,14243.29639476642,2016-02-05 11:39:55-07:00,249
1,1,20700.0,1,1,14344.0,14243.29639476642,2016-02-05 11:39:57-07:00,250
1,1,20700.0,1,1,14273.0,14243.29639476642,2016-02-05 11:40:29-07:00,251
1,1,20700.0,1,1,14420.0,14243.29639476642,2016-02-05 11:41:01-07:00,252
1,1,20700.0,1,1,14335.0,14243.29639476642,2016-02-05 11:41:06-07:00,253
1,1,20700.0,1,1,14424.0,14243.29639476642,2016-02-05 11:41:38-07:00,254
1,1,20700.0,1,1,14413.0,14243.29639476642,2016-02-05 11:42:08-07:00,255
1,1,20700.0,1,1,14350.0,14243.29639476642,2016-02-05 11:42:10-07:00,256
1,1,20700.0,1,1,14430.0,14243.29639476642,2016-02-05 11:42:11-07:00,257
1,1,20700.0,1,1,14429.0,14243.29639476642,2016-02-05 11:42:12-07:00,258
1,1,20700.0,1,1,14428.0,14243.29639476642,2016-02-05 11:42:13-07:00,259
1,1,20700.0,1,1,14479.0,14243.29639476642,2016-02-05 11:42:39-07:00,260
1,1,20700.0,1,1,14289.0,14243.29639476642,2016-02-05 11:43:11-07:00,261
1,1,20700.0,1,1,14446.0,14243.29639476642,2016-02-05 11:43:12-07:00,262
1,1,20700.0,1,1,14426.0,14243.29639476642,2016-02-05 11:43:13-07:00,263
1,1,20700.0,1,1,14414.0,14243.29639476642,2016-02-05 11:43:44-07:00,264
1,1,20700.0,1,1,14412.0,14243.29639476642,2016-02-05 11:43:46-07:00,265
1,1,20700.0,1,1,14383.0,14243.29639476642,2016-02-05 11:44:16-07:00,266
1,1,20700.0,1,1,14442.0,14243.29639476642,2016-02-05 11:44:16-07:00,267
1,1,20700.0,1,1,14455.0,14243.29639476642,2016-02-05 11:44:22-07:00,268
1,1,20700.0,1,1,14368.0,14243.29639476642,2016-02-05 11:44:51-07:00,269
1,1,20700.0,1,1,14325.0,14243.29639476642,2016-02-05 11:44:55-07:00,270
1,1,20700.0,1,1,14480.0,14243.29639476642,2016-02-05 11:45:57-07:00,271
1,1,20700.0,1,1,14400.0,14243.29639476642,2016-02-05 11:46:33-07:00,272
1,1,20700.0,1,1,14123.0,14243.29639476642,2016-02-05 11:47:38-07:00,273
1,1,20700.0,1,1,14395.0,14243.29639476642,2016-02-05 11:47:42-07:00,274
1,1,20700.0,1,1,14464.0,14243.29639476642,2016-02-05 11:48:13-07:00,275
1,1,20700.0,1,1,14483.0,14243.29639476642,2016-02-05 11:48:14-07:00,276
1,1,20700.0,1,1,14332.0,14243.29639476642,2016-02-05 11:48:45-07:00,277
1,1,20700.0,1,1,14378.0,14243.29639476642,2016-02-05 11:49:19-07:00,278
1,1,20700.0,1,1,14541.0,14243.29639476642,2016-02-05 11:49:49-07:00,279
1,1,20700.0,1,1,14327.0,14243.29639476642,2016-02-05 11:49:50-07:00,280
1,1,20700.0,1,1,14406.0,14243.29639476642,2016-02-05 11:49:51-07:00,281
1,1,20700.0,1,1,14487.0,14243.29639476642,2016-02-05 11:50:24-07:00,282
1,1,20700.0,1,1,14387.0,14243.29639476642,2016-02-05 11:50:28-07:00,283
1,1,20700.0,1,1,14386.0,14243.29639476642,2016-02-05 11:50:29-07:00,284
1,1,20700.0,1,1,14394.0,14243.29639476642,2016-02-05 11:51:01-07:00,285
1,1,20700.0,1,1,14336.0,14243.29639476642,2016-02-05 11:52:37-07:00,286
1,1,20700.0,1,1,14391.0,14243.29639476642,2016-02-05 11:52:42-07:00,287
1,1,20700.0,1,1,14365.0,14243.29639476642,2016-02-05 11:53:08-07:00,288
1,1,20700.0,1,1,14461.0,14243.29639476642,2016-02-05 11:53:09-07:00,289
1,1,20700.0,1,1,14388.0,14243.29639476642,2016-02-05 11:53:43-07:00,290
1,1,20700.0,1,1,14532.0,14243.29639476642,2016-02-05 11:54:13-07:00,291
1,1,20700.0,1,1,14420.0,14243.29639476642,2016-02-05 11:54:48-07:00,292
1,1,20700.0,1,1,14391.0,14243.29639476642,2016-02-05 11:55:18-07:00,293
1,1,20700.0,1,1,14427.0,14243.29639476642,2016-02-05 11:55:20-07:00,294
1,1,20700.0,1,1,14367.0,14243.29639476642,2016-02-05 11:55:22-07:00,295
1,1,20700.0,1,1,14316.0,14243.29639476642,2016-02-05 11:55:53-07:00,296
1,1,20700.0,1,1,14392.0,14243.29639476642,2016-02-05 11:55:55-07:00,297
1,1,20700.0,1,1,14458.0,14243.29639476642,2016-02-05 11:56:25-07:00,298
1,1,20700.0,1,1,14455.0,14243.29639476642,2016-02-05 11:56:28-07:00,299
1,1,20700.0,1,1,14309.0,14243.29639476642,2016-02-05 11:57:37-07:00,300
1,1,20700.0,1,1,14328.0,14243.29639476642,2016-02-05 11:57:38-07:00,301
1,1,20700.0,1,1,14377.0,14243.29639476642,2016-02-05 11:58:09-07:00,302
1,1,20700.0,1,1,14405.0,14243.29639476642,2016-02-05 11:59:15-07:00,303
1,1,20700.0,1,1,14328.0,14243.29639476642,2016-02-05 11:59:16-07:00,304
1,1,20700.0,1,1,14389.0,14243.29639476642,2016-02-05 11:59:49-07:00,305
1,1,20700.0,1,1,14386.0,14243.29639476642,2016-02-05 11:59:52-07:00,306
1,1,20700.0,1,1,14386.0,14243.29639476642,2016-02-05 11:59:53-07:00,307
